Brain Area,Window Size,Window Start,Session,Train Accuracy,Test Accuracy
PPC,8,13,0756_20181026,"[53.6231884057971, 51.594202898550726, 53.6231884057971, 53.6231884057971, 54.20289855072464, 53.91304347826087, 53.6231884057971, 52.17391304347826, 55.65217391304348, 55.65217391304348, 55.94202898550725, 57.971014492753625, 54.78260869565217, 56.81159420289855, 58.55072463768116, 56.231884057971016, 59.710144927536234, 57.68115942028985, 57.391304347826086, 60.869565217391305, 60.57971014492754, 60.869565217391305, 63.47826086956522, 63.768115942028984, 64.05797101449275, 64.34782608695652, 64.6376811594203, 66.66666666666667, 65.21739130434783, 64.92753623188406, 64.6376811594203, 66.08695652173913, 66.08695652173913, 64.92753623188406, 65.5072463768116, 66.08695652173913, 65.5072463768116, 66.3768115942029, 65.79710144927536, 68.69565217391305, 66.08695652173913, 66.66666666666667, 67.2463768115942, 66.66666666666667, 66.3768115942029, 67.2463768115942]",47.12643678160919
PPC,8,14,0756_20181026,"[44.63768115942029, 52.46376811594203, 50.72463768115942, 54.492753623188406, 55.072463768115945, 55.072463768115945, 55.65217391304348, 59.42028985507246, 57.971014492753625, 58.55072463768116, 59.130434782608695, 55.94202898550725, 58.26086956521739, 59.710144927536234, 60.289855072463766, 58.55072463768116, 59.710144927536234, 57.68115942028985, 59.42028985507246, 58.84057971014493, 60.0, 61.15942028985507, 60.289855072463766, 60.289855072463766, 59.42028985507246, 59.710144927536234, 60.289855072463766, 59.710144927536234, 60.869565217391305, 63.18840579710145, 62.31884057971015, 62.608695652173914, 61.44927536231884, 62.31884057971015, 63.18840579710145, 64.05797101449275, 64.05797101449275, 64.05797101449275, 64.6376811594203, 63.768115942028984, 64.92753623188406, 66.08695652173913, 66.66666666666667, 65.5072463768116, 65.5072463768116, 64.34782608695652]",48.275862068965516
PPC,8,15,0756_20181026,"[50.43478260869565, 51.594202898550726, 54.492753623188406, 52.7536231884058, 54.20289855072464, 56.52173913043478, 58.84057971014493, 59.42028985507246, 56.52173913043478, 58.55072463768116, 60.0, 60.0, 59.130434782608695, 60.57971014492754, 58.84057971014493, 60.869565217391305, 60.0, 58.84057971014493, 61.44927536231884, 61.73913043478261, 62.31884057971015, 60.0, 62.608695652173914, 63.18840579710145, 62.028985507246375, 64.34782608695652, 64.34782608695652, 63.768115942028984, 66.3768115942029, 65.79710144927536, 64.05797101449275, 67.2463768115942, 66.66666666666667, 66.66666666666667, 66.66666666666667, 67.53623188405797, 66.95652173913044, 67.82608695652173, 67.2463768115942, 67.82608695652173, 67.82608695652173, 68.98550724637681, 68.40579710144928, 69.27536231884058, 69.56521739130434, 69.56521739130434]",44.827586206896555
PPC,8,16,0756_20181026,"[54.78260869565217, 54.78260869565217, 55.072463768115945, 57.391304347826086, 55.94202898550725, 57.10144927536232, 59.710144927536234, 59.130434782608695, 60.0, 62.608695652173914, 63.18840579710145, 62.31884057971015, 63.768115942028984, 65.21739130434783, 65.5072463768116, 66.3768115942029, 66.3768115942029, 65.79710144927536, 65.79710144927536, 66.66666666666667, 67.82608695652173, 67.2463768115942, 67.53623188405797, 66.95652173913044, 66.3768115942029, 68.40579710144928, 66.3768115942029, 66.95652173913044, 67.53623188405797, 68.1159420289855, 68.1159420289855, 69.27536231884058, 66.66666666666667, 71.01449275362319, 68.40579710144928, 70.72463768115942, 67.82608695652173, 70.72463768115942, 69.27536231884058, 69.56521739130434, 70.43478260869566, 69.85507246376811, 70.14492753623189, 70.72463768115942, 70.43478260869566, 70.43478260869566]",44.827586206896555
PPC,8,17,0756_20181026,"[50.72463768115942, 53.6231884057971, 53.6231884057971, 52.7536231884058, 53.6231884057971, 54.78260869565217, 55.65217391304348, 61.15942028985507, 57.10144927536232, 62.89855072463768, 57.391304347826086, 62.608695652173914, 60.289855072463766, 61.15942028985507, 62.89855072463768, 62.89855072463768, 64.05797101449275, 63.18840579710145, 64.34782608695652, 65.79710144927536, 64.34782608695652, 67.53623188405797, 64.6376811594203, 67.53623188405797, 65.5072463768116, 67.53623188405797, 66.08695652173913, 67.2463768115942, 66.08695652173913, 67.82608695652173, 65.21739130434783, 68.98550724637681, 68.1159420289855, 64.92753623188406, 68.40579710144928, 65.5072463768116, 66.08695652173913, 65.79710144927536, 68.1159420289855, 64.05797101449275, 68.40579710144928, 68.69565217391305, 67.82608695652173, 68.1159420289855, 68.40579710144928, 68.40579710144928]",49.42528735632184
PPC,8,18,0756_20181026,"[45.79710144927536, 54.20289855072464, 55.36231884057971, 57.10144927536232, 60.0, 57.68115942028985, 61.44927536231884, 61.15942028985507, 61.73913043478261, 60.57971014492754, 62.028985507246375, 62.31884057971015, 61.44927536231884, 62.89855072463768, 63.18840579710145, 64.34782608695652, 64.05797101449275, 63.768115942028984, 63.768115942028984, 64.6376811594203, 65.21739130434783, 64.92753623188406, 64.34782608695652, 65.5072463768116, 64.92753623188406, 66.08695652173913, 66.3768115942029, 64.05797101449275, 65.5072463768116, 67.2463768115942, 67.2463768115942, 65.79710144927536, 66.66666666666667, 66.95652173913044, 66.66666666666667, 66.95652173913044, 67.2463768115942, 67.53623188405797, 65.5072463768116, 68.69565217391305, 67.2463768115942, 66.66666666666667, 66.95652173913044, 67.53623188405797, 66.66666666666667, 67.82608695652173]",50.57471264367816
PPC,8,19,0756_20181026,"[48.69565217391305, 53.6231884057971, 53.6231884057971, 50.43478260869565, 55.072463768115945, 54.20289855072464, 54.492753623188406, 56.231884057971016, 57.391304347826086, 59.42028985507246, 62.31884057971015, 61.15942028985507, 64.34782608695652, 65.21739130434783, 65.5072463768116, 64.92753623188406, 66.3768115942029, 64.34782608695652, 64.05797101449275, 65.79710144927536, 66.66666666666667, 65.79710144927536, 65.79710144927536, 67.82608695652173, 66.08695652173913, 66.66666666666667, 66.08695652173913, 66.3768115942029, 65.5072463768116, 67.2463768115942, 67.82608695652173, 67.82608695652173, 66.95652173913044, 66.95652173913044, 67.53623188405797, 68.1159420289855, 67.2463768115942, 68.69565217391305, 68.98550724637681, 68.98550724637681, 68.98550724637681, 68.98550724637681, 69.56521739130434, 69.27536231884058, 69.56521739130434, 70.14492753623189]",43.67816091954023
PPC,8,20,0756_20181026,"[52.46376811594203, 52.46376811594203, 53.91304347826087, 53.04347826086956, 53.91304347826087, 57.391304347826086, 60.289855072463766, 60.57971014492754, 61.73913043478261, 60.869565217391305, 61.15942028985507, 62.89855072463768, 62.89855072463768, 62.608695652173914, 63.768115942028984, 63.47826086956522, 63.768115942028984, 65.5072463768116, 66.66666666666667, 64.92753623188406, 68.40579710144928, 67.2463768115942, 65.5072463768116, 66.95652173913044, 66.95652173913044, 66.95652173913044, 68.1159420289855, 66.95652173913044, 67.82608695652173, 66.3768115942029, 66.95652173913044, 67.82608695652173, 67.2463768115942, 68.40579710144928, 68.69565217391305, 68.1159420289855, 68.1159420289855, 68.69565217391305, 68.69565217391305, 68.1159420289855, 69.85507246376811, 69.85507246376811, 68.69565217391305, 69.56521739130434, 68.69565217391305, 68.98550724637681]",48.275862068965516
PPC,8,21,0756_20181026,"[48.98550724637681, 53.6231884057971, 53.91304347826087, 55.072463768115945, 55.072463768115945, 56.81159420289855, 60.57971014492754, 62.028985507246375, 61.44927536231884, 62.028985507246375, 63.18840579710145, 63.47826086956522, 63.18840579710145, 63.768115942028984, 62.028985507246375, 65.5072463768116, 66.66666666666667, 66.3768115942029, 67.2463768115942, 66.66666666666667, 68.40579710144928, 68.69565217391305, 68.98550724637681, 68.40579710144928, 68.98550724637681, 69.27536231884058, 68.69565217391305, 68.40579710144928, 68.69565217391305, 67.82608695652173, 69.56521739130434, 69.27536231884058, 69.85507246376811, 69.27536231884058, 68.98550724637681, 69.85507246376811, 69.27536231884058, 70.72463768115942, 69.27536231884058, 69.56521739130434, 70.14492753623189, 70.43478260869566, 70.72463768115942, 70.43478260869566, 71.59420289855072, 70.72463768115942]",43.67816091954023
PPC,8,22,0756_20181026,"[47.53623188405797, 53.91304347826087, 55.36231884057971, 55.072463768115945, 54.492753623188406, 58.26086956521739, 60.289855072463766, 61.73913043478261, 59.710144927536234, 60.869565217391305, 61.15942028985507, 62.608695652173914, 62.028985507246375, 62.31884057971015, 62.608695652173914, 62.31884057971015, 62.608695652173914, 63.768115942028984, 62.028985507246375, 60.869565217391305, 63.47826086956522, 64.34782608695652, 64.6376811594203, 64.92753623188406, 64.34782608695652, 65.21739130434783, 64.92753623188406, 65.5072463768116, 65.21739130434783, 66.66666666666667, 66.95652173913044, 67.2463768115942, 66.66666666666667, 67.2463768115942, 67.82608695652173, 68.1159420289855, 67.53623188405797, 68.1159420289855, 68.1159420289855, 67.82608695652173, 67.53623188405797, 67.82608695652173, 68.98550724637681, 68.1159420289855, 68.98550724637681, 68.69565217391305]",47.12643678160919
PPC,8,23,0756_20181026,"[53.6231884057971, 53.6231884057971, 53.6231884057971, 44.34782608695652, 53.333333333333336, 53.6231884057971, 52.7536231884058, 54.492753623188406, 55.65217391304348, 56.231884057971016, 55.94202898550725, 58.26086956521739, 60.289855072463766, 61.73913043478261, 64.6376811594203, 64.6376811594203, 65.5072463768116, 63.18840579710145, 65.21739130434783, 66.95652173913044, 65.79710144927536, 67.2463768115942, 66.66666666666667, 67.53623188405797, 69.27536231884058, 71.01449275362319, 70.72463768115942, 70.72463768115942, 69.85507246376811, 72.46376811594203, 72.17391304347827, 71.59420289855072, 71.30434782608695, 72.17391304347827, 71.01449275362319, 73.04347826086956, 72.17391304347827, 71.8840579710145, 72.7536231884058, 72.46376811594203, 73.33333333333333, 73.6231884057971, 72.46376811594203, 74.20289855072464, 73.33333333333333, 72.46376811594203]",57.47126436781609
PPC,8,24,0756_20181026,"[53.333333333333336, 51.88405797101449, 53.6231884057971, 53.91304347826087, 53.333333333333336, 58.55072463768116, 58.26086956521739, 60.289855072463766, 60.869565217391305, 63.47826086956522, 64.05797101449275, 64.05797101449275, 65.21739130434783, 67.2463768115942, 66.66666666666667, 67.2463768115942, 66.66666666666667, 70.14492753623189, 68.69565217391305, 66.95652173913044, 69.27536231884058, 69.56521739130434, 70.14492753623189, 70.72463768115942, 70.14492753623189, 72.7536231884058, 72.7536231884058, 71.8840579710145, 71.8840579710145, 71.30434782608695, 72.17391304347827, 72.17391304347827, 71.01449275362319, 72.7536231884058, 72.46376811594203, 71.59420289855072, 72.7536231884058, 72.46376811594203, 73.04347826086956, 73.33333333333333, 72.46376811594203, 73.91304347826087, 73.91304347826087, 74.78260869565217, 73.6231884057971, 74.78260869565217]",48.275862068965516
PPC,8,25,0756_20181026,"[53.333333333333336, 54.20289855072464, 54.78260869565217, 55.94202898550725, 55.65217391304348, 58.84057971014493, 61.44927536231884, 59.42028985507246, 58.84057971014493, 61.15942028985507, 62.028985507246375, 61.73913043478261, 59.130434782608695, 61.44927536231884, 60.289855072463766, 59.130434782608695, 60.869565217391305, 59.710144927536234, 62.608695652173914, 62.028985507246375, 61.73913043478261, 64.05797101449275, 64.92753623188406, 66.95652173913044, 66.3768115942029, 66.3768115942029, 66.66666666666667, 67.82608695652173, 66.95652173913044, 66.66666666666667, 67.2463768115942, 68.40579710144928, 67.53623188405797, 67.53623188405797, 68.1159420289855, 68.69565217391305, 67.53623188405797, 67.2463768115942, 67.53623188405797, 66.3768115942029, 67.53623188405797, 68.1159420289855, 68.40579710144928, 67.53623188405797, 68.1159420289855, 68.40579710144928]",50.57471264367816
PPC,8,26,0756_20181026,"[53.04347826086956, 51.88405797101449, 53.333333333333336, 56.81159420289855, 54.78260869565217, 57.391304347826086, 58.55072463768116, 59.710144927536234, 55.65217391304348, 59.710144927536234, 57.391304347826086, 59.130434782608695, 60.869565217391305, 60.0, 60.289855072463766, 60.289855072463766, 59.42028985507246, 60.289855072463766, 64.34782608695652, 65.79710144927536, 68.1159420289855, 68.98550724637681, 68.1159420289855, 67.53623188405797, 66.3768115942029, 69.56521739130434, 71.01449275362319, 72.17391304347827, 72.46376811594203, 73.33333333333333, 71.01449275362319, 73.33333333333333, 71.8840579710145, 72.7536231884058, 73.04347826086956, 73.91304347826087, 74.4927536231884, 74.4927536231884, 75.07246376811594, 74.20289855072464, 76.23188405797102, 75.3623188405797, 74.4927536231884, 74.4927536231884, 75.65217391304348, 74.4927536231884]",50.57471264367816
PPC,8,27,0756_20181026,"[50.43478260869565, 53.6231884057971, 55.65217391304348, 53.91304347826087, 57.68115942028985, 58.55072463768116, 58.26086956521739, 57.971014492753625, 59.42028985507246, 55.65217391304348, 58.26086956521739, 60.289855072463766, 61.44927536231884, 59.42028985507246, 61.44927536231884, 62.31884057971015, 62.028985507246375, 65.5072463768116, 66.08695652173913, 70.43478260869566, 69.27536231884058, 71.8840579710145, 71.01449275362319, 72.17391304347827, 71.30434782608695, 71.30434782608695, 71.8840579710145, 73.91304347826087, 72.17391304347827, 73.04347826086956, 73.04347826086956, 73.91304347826087, 72.46376811594203, 72.17391304347827, 71.59420289855072, 73.04347826086956, 72.46376811594203, 73.6231884057971, 73.04347826086956, 71.8840579710145, 73.91304347826087, 73.33333333333333, 75.07246376811594, 74.4927536231884, 74.4927536231884, 73.6231884057971]",45.97701149425287
PPC,8,28,0756_20181026,"[46.3768115942029, 54.492753623188406, 55.65217391304348, 54.78260869565217, 58.84057971014493, 60.869565217391305, 60.0, 64.05797101449275, 65.5072463768116, 65.79710144927536, 65.5072463768116, 65.79710144927536, 65.79710144927536, 65.79710144927536, 67.2463768115942, 69.27536231884058, 68.69565217391305, 66.3768115942029, 66.66666666666667, 68.98550724637681, 69.85507246376811, 68.1159420289855, 69.27536231884058, 70.14492753623189, 69.85507246376811, 68.1159420289855, 70.72463768115942, 71.01449275362319, 69.27536231884058, 70.14492753623189, 70.43478260869566, 71.59420289855072, 71.01449275362319, 71.8840579710145, 72.17391304347827, 71.59420289855072, 70.72463768115942, 72.17391304347827, 72.7536231884058, 72.7536231884058, 73.04347826086956, 73.33333333333333, 73.33333333333333, 74.20289855072464, 73.33333333333333, 73.33333333333333]",48.275862068965516
PPC,8,29,0756_20181026,"[53.6231884057971, 52.7536231884058, 54.20289855072464, 54.78260869565217, 56.52173913043478, 55.36231884057971, 57.10144927536232, 59.710144927536234, 62.31884057971015, 63.47826086956522, 64.92753623188406, 66.66666666666667, 67.2463768115942, 67.2463768115942, 67.53623188405797, 66.95652173913044, 67.53623188405797, 66.3768115942029, 67.2463768115942, 67.53623188405797, 69.85507246376811, 69.85507246376811, 67.2463768115942, 69.56521739130434, 70.43478260869566, 70.14492753623189, 70.72463768115942, 71.59420289855072, 70.43478260869566, 71.59420289855072, 71.01449275362319, 73.04347826086956, 71.8840579710145, 73.04347826086956, 71.59420289855072, 75.3623188405797, 75.07246376811594, 74.20289855072464, 75.3623188405797, 75.3623188405797, 77.3913043478261, 76.23188405797102, 76.52173913043478, 76.81159420289855, 76.81159420289855, 77.3913043478261]",49.42528735632184
PPC,8,30,0756_20181026,"[52.46376811594203, 56.231884057971016, 58.55072463768116, 56.231884057971016, 58.26086956521739, 61.15942028985507, 62.608695652173914, 64.92753623188406, 62.89855072463768, 64.6376811594203, 63.18840579710145, 65.5072463768116, 65.5072463768116, 63.18840579710145, 64.05797101449275, 64.34782608695652, 64.05797101449275, 64.92753623188406, 64.92753623188406, 66.3768115942029, 62.89855072463768, 66.08695652173913, 66.95652173913044, 68.1159420289855, 66.95652173913044, 66.95652173913044, 66.66666666666667, 67.53623188405797, 66.66666666666667, 67.53623188405797, 68.40579710144928, 68.40579710144928, 66.95652173913044, 66.66666666666667, 67.53623188405797, 68.98550724637681, 67.53623188405797, 67.53623188405797, 68.98550724637681, 67.82608695652173, 68.69565217391305, 68.1159420289855, 68.40579710144928, 69.85507246376811, 68.98550724637681, 69.56521739130434]",50.57471264367816
